@id	db_name	ext_id	link
s_0066	KEGG	C00149	https://identifiers.org/kegg.compound:C00149
s_0066	ChEBI	CHEBI:15589	https://identifiers.org/CHEBI:15589
s_0066	MetaNetX	MNXM98	https://identifiers.org/metanetx.chemical:MNXM98
s_0066	BiGG	mal__L	https://identifiers.org/bigg.metabolite:mal__L
s_0067	KEGG	C00149	https://identifiers.org/kegg.compound:C00149
s_0067	ChEBI	CHEBI:15589	https://identifiers.org/CHEBI:15589
s_0067	MetaNetX	MNXM98	https://identifiers.org/metanetx.chemical:MNXM98
s_0067	BiGG	mal__L	https://identifiers.org/bigg.metabolite:mal__L
s_0068	KEGG	C00149	https://identifiers.org/kegg.compound:C00149
s_0068	ChEBI	CHEBI:15589	https://identifiers.org/CHEBI:15589
s_0068	MetaNetX	MNXM98	https://identifiers.org/metanetx.chemical:MNXM98
s_0068	BiGG	mal__L	https://identifiers.org/bigg.metabolite:mal__L
s_0069	KEGG	C00149	https://identifiers.org/kegg.compound:C00149
s_0069	ChEBI	CHEBI:15589	https://identifiers.org/CHEBI:15589
s_0069	MetaNetX	MNXM98	https://identifiers.org/metanetx.chemical:MNXM98
s_0069	BiGG	mal__L	https://identifiers.org/bigg.metabolite:mal__L
s_0075	KEGG	C00236	https://identifiers.org/kegg.compound:C00236
s_0075	ChEBI	CHEBI:57604	https://identifiers.org/CHEBI:57604
s_0075	MetaNetX	MNXM261	https://identifiers.org/metanetx.chemical:MNXM261
s_0075	BiGG	13dpg	https://identifiers.org/bigg.metabolite:13dpg
s_0076	KEGG	C01302	https://identifiers.org/kegg.compound:C01302
s_0076	ChEBI	CHEBI:58613	https://identifiers.org/CHEBI:58613
s_0076	MetaNetX	MNXM1455	https://identifiers.org/metanetx.chemical:MNXM1455
s_0076	BiGG	2cpr5p	https://identifiers.org/bigg.metabolite:2cpr5p
s_0077	KEGG	C04896	https://identifiers.org/kegg.compound:C04896
s_0077	ChEBI	CHEBI:58435	https://identifiers.org/CHEBI:58435
s_0077	MetaNetX	MNXM1397	https://identifiers.org/metanetx.chemical:MNXM1397
s_0077	BiGG	prfp	https://identifiers.org/bigg.metabolite:prfp
s_0078	KEGG	C02741	https://identifiers.org/kegg.compound:C02741
s_0078	ChEBI	CHEBI:59457	https://identifiers.org/CHEBI:59457
s_0078	MetaNetX	MNXM1515	https://identifiers.org/metanetx.chemical:MNXM1515
s_0078	BiGG	prbamp	https://identifiers.org/bigg.metabolite:prbamp
s_0079	KEGG	C01225	https://identifiers.org/kegg.compound:C01225
s_0079	ChEBI	CHEBI:58444	https://identifiers.org/CHEBI:58444
s_0079	MetaNetX	MNXM1517	https://identifiers.org/metanetx.chemical:MNXM1517
s_0079	BiGG	g3pi	https://identifiers.org/bigg.metabolite:g3pi
s_0080	KEGG	C01225	https://identifiers.org/kegg.compound:C01225
