@id	db_name	ext_id	link
r_0153	MetaNetX	MNXR95495	https://identifiers.org/metanetx.reaction:MNXR95495
r_0153	BiGG	ADSS	https://identifiers.org/bigg.reaction:ADSS
r_0154	KEGG	R00509	https://identifiers.org/kegg.reaction:R00509
r_0154	MetaNetX	MNXR95159	https://identifiers.org/metanetx.reaction:MNXR95159
r_0154	BiGG	ADSK	https://identifiers.org/bigg.reaction:ADSK
r_0155	MetaNetX	MNXR117324	https://identifiers.org/metanetx.reaction:MNXR117324
r_0155	BiGG	23CAPPD	https://identifiers.org/bigg.reaction:23CAPPD
r_0156	KEGG	R00369	https://identifiers.org/kegg.reaction:R00369
r_0156	MetaNetX	MNXR95618	https://identifiers.org/metanetx.reaction:MNXR95618
r_0156	BiGG	AGTi	https://identifiers.org/bigg.reaction:AGTi
r_0157	KEGG	R03038	https://identifiers.org/kegg.reaction:R03038
r_0157	MetaNetX	MNXR107903	https://identifiers.org/metanetx.reaction:MNXR107903
r_0157	BiGG	ALATRS	https://identifiers.org/bigg.reaction:ALATRS
r_0158	MetaNetX	MNXR102165	https://identifiers.org/metanetx.reaction:MNXR102165
r_0158	BiGG	OHACT3	https://identifiers.org/bigg.reaction:OHACT3
r_0159	MetaNetX	MNXR117501	https://identifiers.org/metanetx.reaction:MNXR117501
r_0160	MetaNetX	MNXR102164	https://identifiers.org/metanetx.reaction:MNXR102164
r_0160	BiGG	OHACT2	https://identifiers.org/bigg.reaction:OHACT2
r_0161	MetaNetX	MNXR102166	https://identifiers.org/metanetx.reaction:MNXR102166
r_0161	BiGG	OHACT4	https://identifiers.org/bigg.reaction:OHACT4
r_0162	MetaNetX	MNXR102167	https://identifiers.org/metanetx.reaction:MNXR102167
r_0162	BiGG	OHACT5	https://identifiers.org/bigg.reaction:OHACT5
r_0163	KEGG	R00754	https://identifiers.org/kegg.reaction:R00754
r_0163	MetaNetX	MNXR95725	https://identifiers.org/metanetx.reaction:MNXR95725
r_0163	BiGG	ALCD2x	https://identifiers.org/bigg.reaction:ALCD2x
r_0164	KEGG	R01041	https://identifiers.org/kegg.reaction:R01041
r_0164	MetaNetX	MNXR95711	https://identifiers.org/metanetx.reaction:MNXR95711
r_0164	BiGG	ALCD19y	https://identifiers.org/bigg.reaction:ALCD19y
r_0165	KEGG	R00754	https://identifiers.org/kegg.reaction:R00754
