@id	db_name	ext_id	link
HMR_9499	Recon3D	HMR_9499	https://identifiers.org/vmhreaction:HMR_9499
HMR_9499	MetaNetX	MNXR112123	https://identifiers.org/metanetx.reaction:MNXR112123
HMR_9499	HMR 2.0	HMR_9499	
HMR_9499	Ratcon	RCR14779	
HMR_9500	KEGG	R04190	https://identifiers.org/kegg.reaction:R04190
HMR_9500	Recon3D	HMR_9500	https://identifiers.org/vmhreaction:HMR_9500
HMR_9500	MetaNetX	MNXR108722	https://identifiers.org/metanetx.reaction:MNXR108722
HMR_9500	HMR 2.0	HMR_9500	
HMR_9500	Ratcon	RCR14780	
HMR_9501	KEGG	R00106	https://identifiers.org/kegg.reaction:R00106
HMR_9501	Recon3D	HMR_9501	https://identifiers.org/vmhreaction:HMR_9501
HMR_9501	MetaNetX	MNXR106391	https://identifiers.org/metanetx.reaction:MNXR106391
HMR_9501	HMR 2.0	HMR_9501	
HMR_9501	Ratcon	RCR14139	
HMR_9502	EHMN	RE2274	
HMR_9502	Recon3D	HMR_9502	https://identifiers.org/vmhreaction:HMR_9502
HMR_9502	HMR 2.0	HMR_9502	
HMR_9502	Ratcon	RCR14781	
HMR_9503	KEGG	R02903	https://identifiers.org/kegg.reaction:R02903
HMR_9503	Recon3D	HMR_9503	https://identifiers.org/vmhreaction:HMR_9503
HMR_9503	MetaNetX	MNXR107815	https://identifiers.org/metanetx.reaction:MNXR107815
HMR_9503	HMR 2.0	HMR_9503	
HMR_9503	Ratcon	RCR14140	
HMR_9504	KEGG	R03701	https://identifiers.org/kegg.reaction:R03701
HMR_9504	Recon3D	HMR_9504	https://identifiers.org/vmhreaction:HMR_9504
HMR_9504	MetaNetX	MNXR108354	https://identifiers.org/metanetx.reaction:MNXR108354
HMR_9504	HMR 2.0	HMR_9504	
HMR_9504	Ratcon	RCR14782	
HMR_9505	KEGG	R04730	https://identifiers.org/kegg.reaction:R04730
HMR_9505	Recon3D	HMR_9505	https://identifiers.org/vmhreaction:HMR_9505
HMR_9505	MetaNetX	MNXR109086	https://identifiers.org/metanetx.reaction:MNXR109086
HMR_9505	HMR 2.0	HMR_9505	
HMR_9505	Ratcon	RCR14783	
HMR_9506	KEGG	R02248	https://identifiers.org/kegg.reaction:R02248
HMR_9506	Recon3D	HMR_9506	https://identifiers.org/vmhreaction:HMR_9506
HMR_9506	MetaNetX	MNXR107405	https://identifiers.org/metanetx.reaction:MNXR107405
HMR_9506	HMR 2.0	HMR_9506	
HMR_9506	Ratcon	RCR14784	
HMR_9507	KEGG	R02249	https://identifiers.org/kegg.reaction:R02249
HMR_9507	Recon3D	HMR_9507	https://identifiers.org/vmhreaction:HMR_9507
HMR_9507	MetaNetX	MNXR107406	https://identifiers.org/metanetx.reaction:MNXR107406
HMR_9507	HMR 2.0	HMR_9507	
HMR_9507	Ratcon	RCR14785	
HMR_9508	KEGG	R03828	https://identifiers.org/kegg.reaction:R03828
HMR_9508	Recon3D	HMR_9508	https://identifiers.org/vmhreaction:HMR_9508
HMR_9508	MetaNetX	MNXR108458	https://identifiers.org/metanetx.reaction:MNXR108458
HMR_9508	HMR 2.0	HMR_9508	
HMR_9508	Ratcon	RCR14786	
HMR_9509	KEGG	R03805	https://identifiers.org/kegg.reaction:R03805
HMR_9509	Recon3D	HMR_9509	https://identifiers.org/vmhreaction:HMR_9509
HMR_9509	MetaNetX	MNXR108440	https://identifiers.org/metanetx.reaction:MNXR108440
HMR_9509	HMR 2.0	HMR_9509	
HMR_9509	Ratcon	RCR14141	
HMR_9510	KEGG	R03922	https://identifiers.org/kegg.reaction:R03922
HMR_9510	Recon3D	HMR_9510	https://identifiers.org/vmhreaction:HMR_9510
HMR_9510	MetaNetX	MNXR108528	https://identifiers.org/metanetx.reaction:MNXR108528
HMR_9510	HMR 2.0	HMR_9510	
HMR_9510	Ratcon	RCR14142	
HMR_9511	KEGG	R03788	https://identifiers.org/kegg.reaction:R03788
HMR_9511	Recon3D	HMR_9511	https://identifiers.org/vmhreaction:HMR_9511
HMR_9511	MetaNetX	MNXR108424	https://identifiers.org/metanetx.reaction:MNXR108424
HMR_9511	HMR 2.0	HMR_9511	
HMR_9511	Ratcon	RCR14787	
HMR_9512	KEGG	R03992	https://identifiers.org/kegg.reaction:R03992
HMR_9512	Recon3D	HMR_9512	https://identifiers.org/vmhreaction:HMR_9512
HMR_9512	MetaNetX	MNXR100268	https://identifiers.org/metanetx.reaction:MNXR100268
HMR_9512	HMR 2.0	HMR_9512	
HMR_9512	Ratcon	RCR14788	
HMR_9513	KEGG	R02513	https://identifiers.org/kegg.reaction:R02513
HMR_9513	Recon3D	HMR_9513	https://identifiers.org/vmhreaction:HMR_9513
HMR_9513	MetaNetX	MNXR107556	https://identifiers.org/metanetx.reaction:MNXR107556
HMR_9513	HMR 2.0	HMR_9513	
HMR_9513	Ratcon	RCR10437	
HMR_9514	KEGG	R05623	https://identifiers.org/kegg.reaction:R05623
HMR_9514	Recon3D	HMR_9514	https://identifiers.org/vmhreaction:HMR_9514
HMR_9514	MetaNetX	MNXR109720	https://identifiers.org/metanetx.reaction:MNXR109720
HMR_9514	HMR 2.0	HMR_9514	
HMR_9514	Ratcon	RCR14789	
HMR_9515	KEGG	R01810	https://identifiers.org/kegg.reaction:R01810
HMR_9515	Recon3D	HMR_9515	https://identifiers.org/vmhreaction:HMR_9515
HMR_9515	MetaNetX	MNXR107185	https://identifiers.org/metanetx.reaction:MNXR107185
HMR_9515	HMR 2.0	HMR_9515	
HMR_9515	Ratcon	RCR14790	
HMR_9516	KEGG	R03450	https://identifiers.org/kegg.reaction:R03450
HMR_9516	Recon3D	HMR_9516	https://identifiers.org/vmhreaction:HMR_9516
HMR_9516	MetaNetX	MNXR108180	https://identifiers.org/metanetx.reaction:MNXR108180
HMR_9516	HMR 2.0	HMR_9516	
HMR_9516	Ratcon	RCR14143	
HMR_9517	KEGG	R03449	https://identifiers.org/kegg.reaction:R03449
HMR_9517	Recon3D	HMR_9517	https://identifiers.org/vmhreaction:HMR_9517
HMR_9517	MetaNetX	MNXR108179	https://identifiers.org/metanetx.reaction:MNXR108179
HMR_9517	HMR 2.0	HMR_9517	
HMR_9517	Ratcon	RCR14144	
HMR_9518	KEGG	R03789	https://identifiers.org/kegg.reaction:R03789
HMR_9518	Recon3D	HMR_9518	https://identifiers.org/vmhreaction:HMR_9518
HMR_9518	MetaNetX	MNXR108425	https://identifiers.org/metanetx.reaction:MNXR108425
HMR_9518	HMR 2.0	HMR_9518	
HMR_9518	Ratcon	RCR14791	
HMR_9519	KEGG	R00598	https://identifiers.org/kegg.reaction:R00598
HMR_9519	Recon3D	HMR_9519	https://identifiers.org/vmhreaction:HMR_9519
HMR_9519	MetaNetX	MNXR106596	https://identifiers.org/metanetx.reaction:MNXR106596
HMR_9519	HMR 2.0	HMR_9519	
HMR_9519	Ratcon	RCR14792	
HMR_9520	KEGG	R00600	https://identifiers.org/kegg.reaction:R00600
HMR_9520	Recon3D	HMR_9520	https://identifiers.org/vmhreaction:HMR_9520
HMR_9520	MetaNetX	MNXR106598	https://identifiers.org/metanetx.reaction:MNXR106598
HMR_9520	HMR 2.0	HMR_9520	
HMR_9520	Ratcon	RCR14793	
HMR_9521	KEGG	R00601	https://identifiers.org/kegg.reaction:R00601
HMR_9521	Recon3D	HMR_9521	https://identifiers.org/vmhreaction:HMR_9521
HMR_9521	MetaNetX	MNXR106599	https://identifiers.org/metanetx.reaction:MNXR106599
HMR_9521	HMR 2.0	HMR_9521	
HMR_9521	Ratcon	RCR14794	
HMR_9522	KEGG	R04238	https://identifiers.org/kegg.reaction:R04238
HMR_9522	Recon3D	HMR_9522	https://identifiers.org/vmhreaction:HMR_9522
HMR_9522	MetaNetX	MNXR108752	https://identifiers.org/metanetx.reaction:MNXR108752
HMR_9522	HMR 2.0	HMR_9522	
HMR_9522	Ratcon	RCR14795	
HMR_9523	KEGG	R01122	https://identifiers.org/kegg.reaction:R01122
HMR_9523	Recon3D	HMR_9523	https://identifiers.org/vmhreaction:HMR_9523
HMR_9523	MetaNetX	MNXR106834	https://identifiers.org/metanetx.reaction:MNXR106834
HMR_9523	HMR 2.0	HMR_9523	
HMR_9523	Ratcon	RCR14796	
HMR_9524	KEGG	R03020	https://identifiers.org/kegg.reaction:R03020
HMR_9524	Recon3D	HMR_9524	https://identifiers.org/vmhreaction:HMR_9524
HMR_9524	MetaNetX	MNXR107892	https://identifiers.org/metanetx.reaction:MNXR107892
HMR_9524	HMR 2.0	HMR_9524	
HMR_9524	Ratcon	RCR14797	
HMR_9525	KEGG	R05755	https://identifiers.org/kegg.reaction:R05755
HMR_9525	Recon3D	HMR_9525	https://identifiers.org/vmhreaction:HMR_9525
HMR_9525	MetaNetX	MNXR109811	https://identifiers.org/metanetx.reaction:MNXR109811
HMR_9525	HMR 2.0	HMR_9525	
HMR_9525	Ratcon	RCR14798	
HMR_9527	KEGG	R02387	https://identifiers.org/kegg.reaction:R02387
HMR_9527	Recon3D	HMR_9527	https://identifiers.org/vmhreaction:HMR_9527
HMR_9527	MetaNetX	MNXR107481	https://identifiers.org/metanetx.reaction:MNXR107481
HMR_9527	HMR 2.0	HMR_9527	
HMR_9527	Ratcon	RCR14799	
HMR_9528	KEGG	R03274	https://identifiers.org/kegg.reaction:R03274
HMR_9528	Recon3D	HMR_9528	https://identifiers.org/vmhreaction:HMR_9528
HMR_9528	MetaNetX	MNXR108067	https://identifiers.org/metanetx.reaction:MNXR108067
HMR_9528	HMR 2.0	HMR_9528	
HMR_9528	Ratcon	RCR14800	
HMR_9529	KEGG	R04112	https://identifiers.org/kegg.reaction:R04112
HMR_9529	Recon3D	HMR_9529	https://identifiers.org/vmhreaction:HMR_9529
HMR_9529	MetaNetX	MNXR108665	https://identifiers.org/metanetx.reaction:MNXR108665
HMR_9529	HMR 2.0	HMR_9529	
HMR_9529	Ratcon	RCR14801	
HMR_9530	KEGG	R03421	https://identifiers.org/kegg.reaction:R03421
HMR_9530	Recon3D	HMR_9530	https://identifiers.org/vmhreaction:HMR_9530
HMR_9530	MetaNetX	MNXR108158	https://identifiers.org/metanetx.reaction:MNXR108158
HMR_9530	HMR 2.0	HMR_9530	
HMR_9530	Ratcon	RCR14145	
HMR_9531	KEGG	R08707	https://identifiers.org/kegg.reaction:R08707
HMR_9531	Recon3D	HMR_9531	https://identifiers.org/vmhreaction:HMR_9531
HMR_9531	MetaNetX	MNXR112221	https://identifiers.org/metanetx.reaction:MNXR112221
HMR_9531	HMR 2.0	HMR_9531	
HMR_9531	Ratcon	RCR14802	
HMR_9532	KEGG	R04073	https://identifiers.org/kegg.reaction:R04073
HMR_9532	Recon3D	HMR_9532	https://identifiers.org/vmhreaction:HMR_9532
HMR_9532	MetaNetX	MNXR108636	https://identifiers.org/metanetx.reaction:MNXR108636
HMR_9532	HMR 2.0	HMR_9532	
HMR_9532	Ratcon	RCR14803	
HMR_9534	KEGG	R03096	https://identifiers.org/kegg.reaction:R03096
HMR_9534	Recon3D	HMR_9534	https://identifiers.org/vmhreaction:HMR_9534
HMR_9534	MetaNetX	MNXR95814	https://identifiers.org/metanetx.reaction:MNXR95814
HMR_9534	HMR 2.0	HMR_9534	
HMR_9534	Ratcon	RCR14804	
HMR_9535	KEGG	R03516	https://identifiers.org/kegg.reaction:R03516
HMR_9535	Recon3D	HMR_9535	https://identifiers.org/vmhreaction:HMR_9535
HMR_9535	MetaNetX	MNXR108221	https://identifiers.org/metanetx.reaction:MNXR108221
HMR_9535	HMR 2.0	HMR_9535	
HMR_9535	Ratcon	RCR14805	
HMR_9536	KEGG	R03331	https://identifiers.org/kegg.reaction:R03331
HMR_9536	Recon3D	HMR_9536	https://identifiers.org/vmhreaction:HMR_9536
HMR_9536	MetaNetX	MNXR108099	https://identifiers.org/metanetx.reaction:MNXR108099
HMR_9536	HMR 2.0	HMR_9536	
HMR_9536	Ratcon	RCR14146	
HMR_9537	KEGG	R01193	https://identifiers.org/kegg.reaction:R01193
HMR_9537	Recon3D	HMR_9537	https://identifiers.org/vmhreaction:HMR_9537
HMR_9537	MetaNetX	MNXR100414	https://identifiers.org/metanetx.reaction:MNXR100414
HMR_9537	HMR 2.0	HMR_9537	
HMR_9537	Ratcon	RCR14147	
HMR_9538	KEGG	R03643	https://identifiers.org/kegg.reaction:R03643
HMR_9538	Recon3D	HMR_9538	https://identifiers.org/vmhreaction:HMR_9538
HMR_9538	MetaNetX	MNXR108322	https://identifiers.org/metanetx.reaction:MNXR108322
HMR_9538	HMR 2.0	HMR_9538	
HMR_9538	Ratcon	RCR10438	
HMR_9539	KEGG	R03645	https://identifiers.org/kegg.reaction:R03645
HMR_9539	Recon3D	HMR_9539	https://identifiers.org/vmhreaction:HMR_9539
HMR_9539	MetaNetX	MNXR108323	https://identifiers.org/metanetx.reaction:MNXR108323
HMR_9539	HMR 2.0	HMR_9539	
HMR_9539	Ratcon	RCR14148	
HMR_9540	BiGG	SELCYSLY	https://identifiers.org/bigg.reaction:SELCYSLY
HMR_9540	Recon3D	SELCYSLY	https://identifiers.org/vmhreaction:SELCYSLY
HMR_9540	MetaNetX	MNXR104311	https://identifiers.org/metanetx.reaction:MNXR104311
HMR_9540	HMR 2.0	HMR_9540	
HMR_9540	Ratcon	RCR14149	
HMR_9541	KEGG	R03862	https://identifiers.org/kegg.reaction:R03862
HMR_9541	Recon3D	HMR_9541	https://identifiers.org/vmhreaction:HMR_9541
HMR_9541	MetaNetX	MNXR108483	https://identifiers.org/metanetx.reaction:MNXR108483
HMR_9541	HMR 2.0	HMR_9541	
HMR_9541	Ratcon	RCR11009	
HMR_9542	KEGG	R03912	https://identifiers.org/kegg.reaction:R03912
HMR_9542	Recon3D	HMR_9542	https://identifiers.org/vmhreaction:HMR_9542
HMR_9542	MetaNetX	MNXR108521	https://identifiers.org/metanetx.reaction:MNXR108521
HMR_9542	HMR 2.0	HMR_9542	
HMR_9542	Ratcon	RCR14806	
HMR_9543	KEGG	R04058	https://identifiers.org/kegg.reaction:R04058
HMR_9543	Recon3D	HMR_9543	https://identifiers.org/vmhreaction:HMR_9543
HMR_9543	MetaNetX	MNXR108626	https://identifiers.org/metanetx.reaction:MNXR108626
HMR_9543	HMR 2.0	HMR_9543	
HMR_9543	Ratcon	RCR14807	
HMR_9544	KEGG	R04120	https://identifiers.org/kegg.reaction:R04120
HMR_9544	Recon3D	HMR_9544	https://identifiers.org/vmhreaction:HMR_9544
HMR_9544	MetaNetX	MNXR108671	https://identifiers.org/metanetx.reaction:MNXR108671
HMR_9544	HMR 2.0	HMR_9544	
HMR_9544	Ratcon	RCR14808	
HMR_9545	KEGG	R04239	https://identifiers.org/kegg.reaction:R04239
HMR_9545	Recon3D	HMR_9545	https://identifiers.org/vmhreaction:HMR_9545
HMR_9545	MetaNetX	MNXR108753	https://identifiers.org/metanetx.reaction:MNXR108753
HMR_9545	HMR 2.0	HMR_9545	
HMR_9545	Ratcon	RCR14809	
HMR_9546	KEGG	R04274	https://identifiers.org/kegg.reaction:R04274
HMR_9546	Recon3D	HMR_9546	https://identifiers.org/vmhreaction:HMR_9546
HMR_9546	MetaNetX	MNXR108778	https://identifiers.org/metanetx.reaction:MNXR108778
HMR_9546	HMR 2.0	HMR_9546	
HMR_9546	Ratcon	RCR14810	
HMR_9547	KEGG	R04291	https://identifiers.org/kegg.reaction:R04291
HMR_9547	Recon3D	HMR_9547	https://identifiers.org/vmhreaction:HMR_9547
HMR_9547	MetaNetX	MNXR108789	https://identifiers.org/metanetx.reaction:MNXR108789
HMR_9547	HMR 2.0	HMR_9547	
HMR_9547	Ratcon	RCR14811	
HMR_9548	KEGG	R04373	https://identifiers.org/kegg.reaction:R04373
HMR_9548	Recon3D	HMR_9548	https://identifiers.org/vmhreaction:HMR_9548
HMR_9548	MetaNetX	MNXR108850	https://identifiers.org/metanetx.reaction:MNXR108850
HMR_9548	HMR 2.0	HMR_9548	
HMR_9548	Ratcon	RCR14812	
HMR_9549	KEGG	R04481	https://identifiers.org/kegg.reaction:R04481
HMR_9549	Recon3D	HMR_9549	https://identifiers.org/vmhreaction:HMR_9549
HMR_9549	MetaNetX	MNXR108915	https://identifiers.org/metanetx.reaction:MNXR108915
HMR_9549	HMR 2.0	HMR_9549	
HMR_9549	Ratcon	RCR14813	
HMR_9550	KEGG	R05182	https://identifiers.org/kegg.reaction:R05182
HMR_9550	Recon3D	HMR_9550	https://identifiers.org/vmhreaction:HMR_9550
HMR_9550	MetaNetX	MNXR109379	https://identifiers.org/metanetx.reaction:MNXR109379
HMR_9550	HMR 2.0	HMR_9550	
HMR_9550	Ratcon	RCR14814	
HMR_9551	KEGG	R05635	https://identifiers.org/kegg.reaction:R05635
HMR_9551	Recon3D	HMR_9551	https://identifiers.org/vmhreaction:HMR_9551
HMR_9551	MetaNetX	MNXR109727	https://identifiers.org/metanetx.reaction:MNXR109727
HMR_9551	HMR 2.0	HMR_9551	
HMR_9551	Ratcon	RCR14150	
HMR_9552	KEGG	R05777	https://identifiers.org/kegg.reaction:R05777
HMR_9552	Recon3D	HMR_9552	https://identifiers.org/vmhreaction:HMR_9552
HMR_9552	MetaNetX	MNXR109829	https://identifiers.org/metanetx.reaction:MNXR109829
HMR_9552	HMR 2.0	HMR_9552	
HMR_9552	Ratcon	RCR14151	
HMR_9553	BiGG	PCLYSOX	https://identifiers.org/bigg.reaction:PCLYSOX
HMR_9553	Recon3D	PCLYSOX	https://identifiers.org/vmhreaction:PCLYSOX
HMR_9553	MetaNetX	MNXR102412	https://identifiers.org/metanetx.reaction:MNXR102412
HMR_9553	HMR 2.0	HMR_9553	
HMR_9553	Ratcon	RCR14815	
HMR_9801	KEGG	R03378	https://identifiers.org/kegg.reaction:R03378
HMR_9801	Recon3D	HMR_9801	https://identifiers.org/vmhreaction:HMR_9801
HMR_9801	MetaNetX	MNXR100675	https://identifiers.org/metanetx.reaction:MNXR100675
HMR_9801	HMR 2.0	HMR_9801	
HMR_9801	Ratcon	RCR14816	
HMR_9807	KEGG	R10270	https://identifiers.org/kegg.reaction:R10270
HMR_9807	Recon3D	HMR_9807	https://identifiers.org/vmhreaction:HMR_9807
HMR_9807	MetaNetX	MNXR95619	https://identifiers.org/metanetx.reaction:MNXR95619
HMR_9807	HMR 2.0	HMR_9807	
HMR_9807	Ratcon	RCR14152	
HMR_9554	KEGG	R05792	https://identifiers.org/kegg.reaction:R05792
HMR_9554	Recon3D	HMR_9554	https://identifiers.org/vmhreaction:HMR_9554
HMR_9554	MetaNetX	MNXR109840	https://identifiers.org/metanetx.reaction:MNXR109840
HMR_9554	HMR 2.0	HMR_9554	
HMR_9554	Ratcon	RCR14817	
HMR_9555	KEGG	R04998	https://identifiers.org/kegg.reaction:R04998
HMR_9555	BiGG	BDG2HCGHD	https://identifiers.org/bigg.reaction:BDG2HCGHD
HMR_9555	Recon3D	BDG2HCGHD	https://identifiers.org/vmhreaction:BDG2HCGHD
HMR_9555	MetaNetX	MNXR96231	https://identifiers.org/metanetx.reaction:MNXR96231
HMR_9555	HMR 2.0	HMR_9555	
HMR_9555	Ratcon	RCR14818	
HMR_9556	KEGG	R01679	https://identifiers.org/kegg.reaction:R01679
HMR_9556	EHMN	R01679C	
HMR_9556	HepatoNET1	r0380	
HMR_9556	Recon3D	r0380	https://identifiers.org/vmhreaction:r0380
HMR_9556	MetaNetX	MNXR105332	https://identifiers.org/metanetx.reaction:MNXR105332
HMR_9556	HMR 2.0	HMR_9556	
HMR_9556	Ratcon	RCR30523	
HMR_9557	KEGG	R03443	https://identifiers.org/kegg.reaction:R03443
HMR_9557	BiGG	AGPRim	https://identifiers.org/bigg.reaction:AGPRim
HMR_9557	Recon3D	AGPRim	https://identifiers.org/vmhreaction:AGPRim
HMR_9557	MetaNetX	MNXR95530	https://identifiers.org/metanetx.reaction:MNXR95530
HMR_9557	HMR 2.0	HMR_9557	
HMR_9557	Ratcon	RCR14819	
HMR_9558	KEGG	R01334	https://identifiers.org/kegg.reaction:R01334
HMR_9558	BiGG	PGLYCP	https://identifiers.org/bigg.reaction:PGLYCP
HMR_9558	Recon3D	PGLYCP	https://identifiers.org/vmhreaction:PGLYCP
HMR_9558	MetaNetX	MNXR102543	https://identifiers.org/metanetx.reaction:MNXR102543
HMR_9558	HMR 2.0	HMR_9558	
HMR_9558	Ratcon	RCR14820	
HMR_9559	KEGG	R02590	https://identifiers.org/kegg.reaction:R02590
HMR_9559	BiGG	CPPPGO	https://identifiers.org/bigg.reaction:CPPPGO
HMR_9559	Recon3D	CPCTDTX	https://identifiers.org/vmhreaction:CPCTDTX
HMR_9559	MetaNetX	MNXR96880	https://identifiers.org/metanetx.reaction:MNXR96880
HMR_9559	HMR 2.0	HMR_9559	
HMR_9559	Ratcon	RCR14821	
HMR_9560	KEGG	R04247	https://identifiers.org/kegg.reaction:R04247
HMR_9560	BiGG	ESTRADIOLGLCt2	https://identifiers.org/bigg.reaction:ESTRADIOLGLCt2
HMR_9560	Recon3D	EPCTX	https://identifiers.org/vmhreaction:EPCTX
HMR_9560	MetaNetX	MNXR97953	https://identifiers.org/metanetx.reaction:MNXR97953
HMR_9560	HMR 2.0	HMR_9560	
HMR_9560	Ratcon	RCR14822	
HMR_9561	KEGG	R02368	https://identifiers.org/kegg.reaction:R02368
HMR_9561	Reactome	R-HSA-975593	https://identifiers.org/reactome:R-HSA-975593
HMR_9561	Recon3D	HMR_9561	https://identifiers.org/vmhreaction:HMR_9561
HMR_9561	MetaNetX	MNXR125123	https://identifiers.org/metanetx.reaction:MNXR125123
HMR_9561	HMR 2.0	HMR_9561	
HMR_9561	Ratcon	RCR30524	
HMR_9562	KEGG	R04027	https://identifiers.org/kegg.reaction:R04027
HMR_9562	BiGG	NMPTRCOX	https://identifiers.org/bigg.reaction:NMPTRCOX
HMR_9562	Recon3D	NMPTRCOX	https://identifiers.org/vmhreaction:NMPTRCOX
HMR_9562	MetaNetX	MNXR101975	https://identifiers.org/metanetx.reaction:MNXR101975
HMR_9562	HMR 2.0	HMR_9562	
HMR_9562	Ratcon	RCR14823	
HMR_9563	KEGG	R06366	https://identifiers.org/kegg.reaction:R06366
HMR_9563	BiGG	PYLALDOX	https://identifiers.org/bigg.reaction:PYLALDOX
HMR_9563	Recon3D	PYLALDOX	https://identifiers.org/vmhreaction:PYLALDOX
HMR_9563	MetaNetX	MNXR103375	https://identifiers.org/metanetx.reaction:MNXR103375
HMR_9563	HMR 2.0	HMR_9563	
HMR_9563	Ratcon	RCR14824	
HMR_9564	KEGG	R06366	https://identifiers.org/kegg.reaction:R06366
HMR_9564	BiGG	PYLALDOXm	https://identifiers.org/bigg.reaction:PYLALDOXm
HMR_9564	Recon3D	PYLALDOXm	https://identifiers.org/vmhreaction:PYLALDOXm
HMR_9564	MetaNetX	MNXR103375	https://identifiers.org/metanetx.reaction:MNXR103375
HMR_9564	HMR 2.0	HMR_9564	
HMR_9564	Ratcon	RCR14153	
HMR_9565	KEGG	R06412	https://identifiers.org/kegg.reaction:R06412
HMR_9565	BiGG	T2M26DCOAHLm	https://identifiers.org/bigg.reaction:T2M26DCOAHLm
HMR_9565	Recon3D	T2M26DCOAHLm	https://identifiers.org/vmhreaction:T2M26DCOAHLm
HMR_9565	MetaNetX	MNXR104660	https://identifiers.org/metanetx.reaction:MNXR104660
HMR_9565	HMR 2.0	HMR_9565	
HMR_9565	Ratcon	RCR14825	
HMR_9566	KEGG	R06412	https://identifiers.org/kegg.reaction:R06412
HMR_9566	BiGG	T2M26DCOAHLx	https://identifiers.org/bigg.reaction:T2M26DCOAHLx
HMR_9566	Recon3D	T2M26DCOAHLx	https://identifiers.org/vmhreaction:T2M26DCOAHLx
HMR_9566	MetaNetX	MNXR104660	https://identifiers.org/metanetx.reaction:MNXR104660
HMR_9566	HMR 2.0	HMR_9566	
HMR_9566	Ratcon	RCR14154	
HMR_9567	KEGG	R06411	https://identifiers.org/kegg.reaction:R06411
HMR_9567	BiGG	C2M26DCOAHLx	https://identifiers.org/bigg.reaction:C2M26DCOAHLx
HMR_9567	Recon3D	C2M26DCOAHLm	https://identifiers.org/vmhreaction:C2M26DCOAHLm
HMR_9567	MetaNetX	MNXR96408	https://identifiers.org/metanetx.reaction:MNXR96408
HMR_9567	HMR 2.0	HMR_9567	
HMR_9567	Ratcon	RCR14826	
HMR_9568	KEGG	R06411	https://identifiers.org/kegg.reaction:R06411
HMR_9568	BiGG	C3STDH1Pr	https://identifiers.org/bigg.reaction:C3STDH1Pr
HMR_9568	Recon3D	C2M26DCOAHLx	https://identifiers.org/vmhreaction:C2M26DCOAHLx
HMR_9568	MetaNetX	MNXR95038	https://identifiers.org/metanetx.reaction:MNXR95038
HMR_9568	HMR 2.0	HMR_9568	
HMR_9568	Ratcon	RCR14827	
HMR_9570	KEGG	R00184	https://identifiers.org/kegg.reaction:R00184
HMR_9570	BiGG	AP4AH1	https://identifiers.org/bigg.reaction:AP4AH1
HMR_9570	Recon3D	AP4AH1	https://identifiers.org/vmhreaction:AP4AH1
HMR_9570	MetaNetX	MNXR95857	https://identifiers.org/metanetx.reaction:MNXR95857
HMR_9570	HMR 2.0	HMR_9570	
HMR_9570	Ratcon	RCR14828	
HMR_9571	KEGG	R03970	https://identifiers.org/kegg.reaction:R03970
HMR_9571	EHMN	R03970C	
HMR_9571	HepatoNET1	r0648	
HMR_9571	Recon3D	r0648	https://identifiers.org/vmhreaction:r0648
HMR_9571	MetaNetX	MNXR105361	https://identifiers.org/metanetx.reaction:MNXR105361
HMR_9571	HMR 2.0	HMR_9571	
HMR_9571	Ratcon	RCR30287	
HMR_9572	KEGG	R03971	https://identifiers.org/kegg.reaction:R03971
HMR_9572	EHMN	R03971C	
HMR_9572	HepatoNET1	r0649	
HMR_9572	Recon3D	r0649	https://identifiers.org/vmhreaction:r0649
HMR_9572	MetaNetX	MNXR105362	https://identifiers.org/metanetx.reaction:MNXR105362
HMR_9572	MetaNetX	MNXR108560	https://identifiers.org/metanetx.reaction:MNXR108560
HMR_9572	HMR 2.0	HMR_9572	
HMR_9572	Ratcon	RCR30525	
HMR_9573	EHMN	RE2149C	
HMR_9573	Recon3D	RE2149C	https://identifiers.org/vmhreaction:RE2149C
HMR_9573	HMR 2.0	HMR_9573	
HMR_9573	Ratcon	RCR14829	
HMR_9574	EHMN	RE2149R	
HMR_9574	Recon3D	RE2149R	https://identifiers.org/vmhreaction:RE2149R
HMR_9574	MetaNetX	MNXR103626	https://identifiers.org/metanetx.reaction:MNXR103626
HMR_9574	HMR 2.0	HMR_9574	
HMR_9574	Ratcon	RCR14830	
HMR_9575	KEGG	R09365	https://identifiers.org/kegg.reaction:R09365
HMR_9575	Recon3D	HMR_9575	https://identifiers.org/vmhreaction:HMR_9575
HMR_9575	MetaNetX	MNXR112794	https://identifiers.org/metanetx.reaction:MNXR112794
HMR_9575	HMR 2.0	HMR_9575	
HMR_9575	Ratcon	RCR14831	
HMR_9577	KEGG	R00162	https://identifiers.org/kegg.reaction:R00162
HMR_9577	Recon3D	HMR_9577	https://identifiers.org/vmhreaction:HMR_9577
HMR_9577	MetaNetX	MNXR106414	https://identifiers.org/metanetx.reaction:MNXR106414
HMR_9577	HMR 2.0	HMR_9577	
HMR_9577	Ratcon	RCR14832	
HMR_9578	KEGG	R00164	https://identifiers.org/kegg.reaction:R00164
HMR_9578	Recon3D	HMR_9578	https://identifiers.org/vmhreaction:HMR_9578
HMR_9578	MetaNetX	MNXR106415	https://identifiers.org/metanetx.reaction:MNXR106415
HMR_9578	HMR 2.0	HMR_9578	
HMR_9578	Ratcon	RCR14833	
HMR_9579	KEGG	R03632	https://identifiers.org/kegg.reaction:R03632
HMR_9579	Recon3D	HMR_9579	https://identifiers.org/vmhreaction:HMR_9579
